Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
0.6996321487215736,0.23396503376334365,0.3761815831078134,0.5027997956396985,0.4956530602298741,0.48282338639823486,0.363665477530376,0.5023504348522128,0.5045913281363279,0.4993215214266995,1.0,0.2751088848090995,0.5349386660714627
0.42249169859095126,0.413447588298439,0.6886301316381063,0.6609834861557576,0.5014359449715364,0.2660316757711495,0.4302115631588233,0.9067465326156348,0.5514644106751203,0.5791557979506825,1.0,0.2751088848090995,0.6800792037785223
0.4056858511793877,0.387289649100766,0.5458983683038058,0.71393022435115,0.5570368768926548,0.7722489644187539,0.6694796558062363,0.656355742052305,0.949222785021286,0.5179886163159175,1.0,0.3445394289755848,0.34625596705228523
0.5605426367440667,0.32681720590803565,0.28892256501271296,0.46551780514098773,0.1642788412840379,0.6719861110856346,0.40758781559778456,0.44888357070898444,0.7192312844951072,0.6660385659232876,1.0,0.3445394289755848,0.6800792037785223
0.44598237297769927,0.2635325303650209,0.3877497644577725,0.40889479574878485,0.5500630840169749,0.38872399733699103,0.6228916272739972,0.5661250249981999,0.4453405967042287,0.21978830103657285,1.0,0.4834005173085554,0.34625596705228523
0.30538908940375353,0.4633039122463778,0.6006678334501377,0.7330831114710584,0.30580154977178586,0.25448058134337537,0.37563831595045116,0.6286174082931395,0.5022394562327588,0.3268135643452036,1.0,0.4834005173085554,0.5349386660714627
0.26565623455392096,0.21557355827487612,0.48488600775076446,0.3059530941930657,0.49779848211342803,0.7266519300075215,0.6696374726230976,0.3731939323937219,0.6259571903395948,0.20940873679820285,1.0,0.4834005173085554,0.6800792037785223
0.4988063299796546,0.31311976520884954,0.716861042044906,0.6359464681735759,0.5707661425885493,0.6148171850171825,0.2919149695365717,0.60830265186542,0.4506057070392026,0.4410659713417264,1.0,0.622261605641526,0.4913965047593447
0.48569441917345246,0.2338911724950572,0.6076782958777006,0.48671298728030354,0.7532027003114417,0.5238071652540689,0.31590532923782216,0.41397326241701426,0.7290169577864223,0.4159003087221518,1.0,0.622261605641526,0.5349386660714627
0.549409526956317,0.0704271751618144,0.4586808109235375,0.31568523815158533,0.5827328271455188,0.45877474130565965,0.44506308836660047,0.28622534788584675,0.7651497220622707,0.59792696194655,1.0,0.622261605641526,0.6800792037785223
0.3910689153517455,0.30485330712012004,0.32046057819958884,0.17376941387894848,0.6318371442546806,0.658883106945943,0.35352246648739016,0.551670217418192,0.30361901963380916,0.5074194686202282,1.0,0.6916921498080113,0.34625596705228523
0.5084245530481099,0.4504989522591689,0.2753126578529442,0.19316148568986033,0.5878807750531234,0.6209798446829075,0.49334098364922185,0.5974709284143223,0.6443470901013679,0.7724613584571285,0.0,0.5428446265651877,0.5973776006827269
0.15457027652351302,0.44444354150472165,0.54473487687625,0.44815784071999354,0.2919348275954776,0.2273353218977633,0.674409764807824,0.5089205448842682,0.46190580667083386,0.11248904178160321,0.0,0.5199486391227899,0.2181981123767599
0.7547111370257769,0.315726558325796,0.4981738855190828,0.6975069973262006,0.6470747800230519,0.4409991855124967,0.2016334289915716,0.6444052250169441,0.21449003512630443,0.5840491269613466,0.0,0.5289615954539175,0.151347080894503
0.3746433451268828,0.4381297006470426,0.6999019036275187,0.7370347349077089,0.19635630058238873,0.6187623591662964,0.49875359116105017,0.3924882023779608,0.8432471667670021,0.752575250652476,0.0,0.7127257667489181,0.23354388639896606
0.7290424526215185,0.38274216650684956,0.20981134806435425,0.5034736806878487,0.2341309750130982,0.5678704335243855,0.1776695857338867,0.4718248342204032,0.37730130364304676,0.5185882328906379,0.0,0.5013109476149837,0.3929888331329118
0.8126319658332936,0.3006899452660923,0.517599237601092,0.476856580719756,0.7968126670820077,0.5268580744301145,0.3601871752596302,0.5901498300127863,0.5944115430570278,0.5875926227166515,0.0,0.38945504769917855,0.7664713611342059
0.5245282210039862,0.2652145030813058,0.5863720068952639,0.8134617261403418,0.6238422122681258,0.37670310172545285,0.13419399586757488,0.3859685729518447,0.3432899861353756,0.40299813518772987,0.0,0.3623760727924851,0.6391939306980997
0.535597981448973,0.45568380701566547,0.4384652380642383,0.7456344443232029,0.49101548438779874,0.6088697072105086,0.3183012730643275,0.5143165104969358,0.522293092985197,0.45493273403658097,0.0,0.4690754258196309,0.3505373728187611
0.8467937263581437,0.3265137064036878,0.46287796709590406,0.37879579699898414,0.5264643619035116,0.6255811632031926,0.32653182500108174,0.271885538713756,0.43155608590597355,0.8027399463679654,0.0,0.3435037578104494,0.22009026608689708
0.4176034629610106,0.42156077624609267,0.24816548465116114,0.33354360057986754,0.8062300503129323,0.39744438852897945,0.5204480584726815,0.32746470902119107,0.6999053479131414,0.4238854859251133,0.0,0.4272541397367334,0.12570245470992703
0.5888540805409249,0.20542598118825506,0.34855746196752047,0.35256201970747303,0.5751876823787858,0.5120354653065257,0.2621243247564411,0.5164522026408105,0.6832666408266641,0.5260549951328614,0.0,0.35029214018092275,0.39568862498296997
0.44067445558667184,0.1437829198030034,0.7186226337595529,0.4718831000184305,0.27428548353271687,0.6381344771348539,0.057824572920045086,0.38767232559553344,0.8324398856168067,0.11668943116350597,0.0,0.7349394895044624,0.3542353798757554
0.4131730168765987,0.35564717752039066,0.6929962948850735,0.8078894068731453,0.5301451171763043,0.5650012296873285,0.6924351099093378,0.6099617299027309,0.31920108520674356,0.2351048782680212,0.0,0.3130127339463712,0.5832081098473678
0.4952405428819262,0.4103685715165506,0.06236726177648363,0.4575356837484684,0.6186522479147547,0.5864807597274632,0.6261561539012566,0.637267586718258,0.12928720167002689,0.74080505936177,0.0,0.8058393200060565,0.17106512184488865
0.7772990085245026,0.40408989575712706,0.3864669596510358,0.5191806992880194,0.7619566534440747,0.4676127806722935,0.22687879391145363,0.6919771457401587,0.4604574165801691,0.28035663526662524,0.0,0.4726413069669669,0.3862256164367537
0.4819819142755537,0.355261769254569,0.23337050495283132,0.7203890831993277,0.5153772437207012,0.5794433248418361,0.1603095887571824,0.27285640925368293,0.29631859868696947,0.2562401047266517,0.0,0.5517302837523035,0.40516659806399813
0.6386113888590258,0.12605755281033026,0.795292323150951,0.5251171031384071,0.6389328012941347,0.37265520336849234,0.0050293880413371005,0.5960011486702554,0.6416599086571013,0.524845859103745,0.0,0.397610542038452,0.7287524636774755
0.585849994848126,0.23027624674353575,0.6841708547293311,0.6886290502977481,0.6665909590169543,0.3185693032944289,0.37915143297946474,0.39938488475854417,0.3462386592966748,0.30812377000881475,0.0,0.14189210443239825,0.5191665807272541
0.12589699878288563,0.40149508238924003,0.6494154564142991,0.5897738420742058,0.4260453787454146,0.7952705790270967,0.1709333668894511,0.2864548784432057,0.49788191686870126,0.358239469006307,0.0,0.43509419876448774,0.5117448139164218
0.6668139120108767,0.21836247732377156,0.5946805885725096,0.4449061224992099,0.3125149635149831,0.30984969580579336,0.6788557435678236,0.645171842784507,0.3116371023354832,0.4159189339490088,0.0,0.6998676388147936,0.7032248567494145
0.337197187350724,0.34385875980495406,0.5798140104168056,0.5328412933209036,0.47385362774336914,0.6988295003209753,0.52632473231931,0.16091890104522033,0.3900776403600666,0.17251185680194966,0.0,0.760546634374317,0.21730438399420182
0.31753977613864093,0.44715825524256125,0.2760753732767364,0.6216212660925134,0.46377231158189214,0.7295879443241758,0.629118066073862,0.64679803888732,0.5465879972812613,0.5570416702615099,0.0,0.7146191935331718,0.6012677320575094
0.7463131972308392,0.22457889063760206,0.339120359723113,0.20599516400152848,0.7800768272483087,0.5040206526370848,0.1836815298728304,0.670526900367054,0.3979988580051875,0.40559794999716314,0.0,0.5205012288791765,0.20830186181903587
0.6620104190490588,0.3366397874225955,0.8143176834325819,0.5952464665348609,0.4185378326118594,0.5663603430231113,0.0382510498984306,0.358636534978348,0.7259308642431483,0.4661119687087226,0.0,0.8230388210737775,0.3805335641364692
0.6849671932436451,0.360571441761814,0.21003168776663583,0.48158111333454146,0.5472272968352141,0.15013829166208392,0.07510566813405276,0.41977127558324456,0.9561648730406467,0.24251550383394957,0.0,0.30303715405804743,0.3746902164589183
0.6924251242755856,0.23792452290351207,0.40127778999309194,0.5742944848149053,0.9524762939039717,0.203072086504968,0.2808662407196196,0.4201318674732928,0.4576983453392068,0.7834000666448965,0.0,0.6634661696684514,0.18488295019810974
0.3709415569991654,0.10157890422328641,0.5460126840558434,0.5070744521747357,0.3574621799341027,0.4559456564290877,0.38340878430389175,0.44779427888305845,0.4853732249703974,0.224754680400402,0.0,0.6439560770001138,0.701673603866645
0.9075490761762307,0.43334053053674904,0.6507032311348273,0.5056631920779495,0.9059209767927707,0.405177013575008,0.5386400139505104,0.404534853151294,0.47814154526338465,0.6809062852742733,0.0,0.71738428619067,0.7696259427026685
0.7282617193983258,0.3631853727937644,0.43798160222699944,0.4793827847733222,0.2850476014372516,0.23535432492436237,0.0632300341212713,0.7627471945695796,0.8075131214797764,0.44811019847718114,0.0,0.4630936489911013,0.37880852982218927
0.6200631679234853,0.20558246656597134,0.48447020488274056,0.7324841716219616,0.45850270605452703,0.4726146445344347,0.06854252587960241,0.5476496587735125,0.5357771202961317,0.30849007634900427,0.0,0.4544565271153226,0.39055428969604233
0.4864131734143715,0.30972973314749996,0.3365873568860564,0.6548521802317638,0.4447689646119555,0.6530509645564567,0.26238476630196156,0.22377178828610944,0.4605365127573337,0.4073149912173202,0.0,0.3013749176261262,0.8852031069487302
0.5225804097384624,0.2315173211345174,0.6705543764980428,0.7803794302521182,0.10508433700148023,0.5742490231424892,0.9503407362054342,0.4640150488764796,0.17525654456037493,0.466159265533179,0.0,0.6537323238093166,0.4245109422729322
0.7203083797341375,0.39199891504361783,0.35653764664911636,0.44441351640817606,0.2929779266287049,0.32263425997550155,0.28715694661752567,0.8673425781267308,0.5520471074445894,0.8781260234977999,0.0,0.4966296984812389,1.0
0.7669680584135978,0.2805762197490118,0.19851448331574043,0.30619057027726315,0.32938103286360265,0.5847547852759895,0.02629813294218343,0.5665451177480443,0.34066893154643346,0.5520315185895812,0.0,0.522817842022403,0.492287046123164
0.24427154060911424,0.42893253700161527,0.08939125189080463,0.5416263088782973,0.2741653069559118,0.3467907542473382,0.7643681851305706,0.801987062721675,0.4690845371436863,0.35476208239705753,0.0,0.11783092945712599,0.6436099446007191
0.26085483227934836,0.24798564017201663,0.41520426828175383,0.47115133472654835,0.36802370893740166,0.39048825027521017,0.14071175561844362,0.7059894746360045,0.47231097994341104,0.6081643094753938,0.0,0.33965175272359316,0.21977623970665205
0.579039207523367,0.345325620216264,0.3492360032870284,0.6288214077879041,0.5790550537772676,0.4720918486547777,0.46581027590573415,0.46386145022870995,0.3477685637914703,0.36825405317738624,0.0,0.6198229839102294,0.6324693627563138
0.3616892054941936,0.1909334274755059,0.8660909306837211,0.5868846086239266,0.6280718238793923,0.626006692463774,0.22660047834928657,0.9495973650012925,0.4917747492783308,0.5007669146633069,0.0,0.018966786200357057,0.6823616658624293
0.5205443398535923,0.37839108049922476,0.2231774132995848,0.8796936113065122,0.5717294716149774,0.3475586042608184,0.19640350030001744,0.542497052292005,0.2884334629284408,0.8109314926268659,0.0,0.36927839488969133,0.24806079724123486
0.5641947701267873,0.24492461561377254,0.31291230430490524,0.467285966649053,0.3555258003864237,0.5385999399702958,0.5653252249251696,0.5759146884594037,0.347177316075367,0.5828522933768159,0.0,0.4727775863891995,0.23407053584780302
0.30264843307234146,0.38523192015185703,0.5911225834929157,0.41199495531680386,0.3055937160393267,0.29994796387875333,0.2936898175400784,0.3959649834921293,0.4983271500716962,0.4097059265038937,0.0,0.3199581001111678,0.7511828868163627
0.6057666265564552,0.32620048945893565,0.9631212687371364,0.3678556976027313,0.40835542582937423,0.6452854996825584,0.19048585078678637,0.6006274743113491,0.5450352138791024,0.451783574154784,0.0,0.7871840728794083,0.40775067768744544
0.45628635914914617,0.3095365798751448,0.5022646067681211,0.5657366201591655,0.4134376182050348,0.5291182775484046,0.333204087724911,0.3531402687812686,0.4149711103614339,0.6689295905305738,0.0,0.4938765821387871,0.36535552659355486
0.8620837199615463,0.4664604507519039,0.012858510555164421,0.31208094571694067,0.37151202868783884,0.8328725106089522,0.2728810396368312,0.6044539250357226,0.3265451440194412,0.7190777995330998,0.0,0.7006442537662383,0.393573192932955
0.44426875010673383,0.379233721002743,0.5795672907309998,0.4312870036121882,0.11483918435037599,0.4625285377953273,0.2788384799878036,0.6005629431719064,0.3732688812569069,0.5577349336362156,0.0,0.5823675952921281,0.2553057896468256
0.4140708131605296,0.40401313763414404,0.2212031483778431,0.25300045163468055,0.5926825043027772,0.1958392447059677,0.6139246768419496,0.4852668551055115,0.4017192293741349,0.4647729744937441,0.0,0.7960216936124491,0.4564302280550663
0.40894037583580134,0.41762893502149456,0.42985997494152733,0.36671484547067423,0.48667837732407526,0.6086046383538616,0.5878925577744928,0.555884076206429,0.5413392881798234,0.38886166266482325,0.0,0.21916279530148716,0.6827288474791126
0.4690565885806176,0.39096664005552917,0.6754384011255271,0.5826931741940089,0.48548009275447424,0.7641644974776943,0.6763015303909664,0.4067919211596558,0.2314622546860466,0.37696525771777567,0.0,0.8336973173555209,0.5669513742432097
0.678959269725409,0.11776595104234833,0.49478190612796136,0.660302286538977,0.353825626300154,0.2875177197276174,0.4629372101936415,0.5239990784239219,0.6266726022349496,0.7255669552693507,0.0,0.3713203103991989,0.23723994274934823
0.6515429622523298,0.20628892953437727,0.6985822998913885,0.6827626492154926,0.19349665548625317,0.4771265708117781,0.9058992757125007,0.5363310013657832,0.4608357733750666,0.45568667595600887,0.0,0.40726355649740764,0.7174517560066561
0.37988295825422747,0.3587811144423876,0.39798921353958183,0.41756735145482793,0.48604618048161097,0.527357157203639,0.5809242577788358,0.29928214159368327,0.458731219770336,0.3034649710424925,0.0,0.29228534729550926,0.08147926121050814
0.4400052665822708,0.3174401481756748,0.20811216202625002,0.5656917721485584,0.09800060388124376,0.8479331557692772,0.4187570216101267,0.6741366912399847,0.5279086014764194,0.4430573237043701,0.0,0.7523249397254537,0.13138222981360437
0.12317265471167532,0.3412798509644226,0.165439039878364,0.5942572482652648,0.8600299066889843,0.45716462655357637,0.5085645255155518,0.4914112333780767,0.586949213653454,0.2194886325567145,0.0,0.45114622604183485,0.19650138445631216
0.3839553018020916,0.45185029602537075,0.7210673867908033,0.5235312899627951,0.6629841509640448,0.5415349414164045,0.32199948230185627,0.4486841447131802,0.643728294422413,0.2652710865457366,0.0,0.6457547350869122,0.4399660496644666
0.5867174313613909,0.1356558886084427,0.5665372771884304,0.4243437483524257,0.3786009273277484,0.6816184562332498,0.4304128507399053,0.6809372872181148,0.9795972659494521,0.6938680092036819,0.0,0.497852269138073,0.18324589110906053
0.614078381466548,0.4852805547228156,0.306755550846553,0.26671391447056203,0.7470023383353599,0.504229366798702,0.2690206724834631,0.6520857066732604,0.676227009409254,0.4254374477166524,0.0,0.3526958936873405,0.16891663567391413
0.4425425820416371,0.28263333299451787,0.4494558335656734,0.43206664955301766,0.3147598085971106,0.8028309987690981,0.3049131684945492,0.48797605212453554,0.6100325281404495,0.28180409004647533,0.0,0.3132052744570789,0.7543255982434572
0.3797889525435193,0.36699267168463745,0.35064863799452745,0.41458685007929186,0.8390059774440757,0.24528122310889688,0.05728098171380193,0.6093764575074618,0.625840865336194,0.5136421017089808,0.0,0.6465230777425659,0.20529769051833924
0.4461701223423844,0.3722084995128814,0.2863039647087677,0.5687268428281427,0.6538745288062588,0.61856605986844,0.4555524094021302,0.8273569342417715,0.3286501919028257,0.6453253421645645,0.0,0.3186113280699654,0.4248872008879988
0.775240452653151,0.3939715317845982,0.3851865910920571,0.5998027551250227,0.3644112972576068,0.32935378815127014,0.5005116669180701,0.7690152297080961,0.6750684802092752,0.43199926624924145,0.0,0.2554610733038907,0.4566433831038066
0.4998012476731801,0.4004098072460929,0.14432831904290516,0.49515972059297864,0.40237534048968193,0.7328697682513768,0.0,0.43809143885084456,0.2290934003443747,0.6738947054563799,0.0,0.33790780134479925,0.38832592123726706
0.3294616996020838,0.29677543492589553,0.8847312633737534,0.4663247030522645,0.6023257838344447,0.2808172106204553,0.3835570431561085,0.5453972254173576,0.27498296660283034,0.4101186619603222,0.0,0.6513287918074764,0.42625189257458496
0.5089752138659321,0.0774647012077807,0.6655803634411089,0.6951178894163056,0.7678913678866166,0.5321930503121471,0.290522237569047,0.47424973570144013,0.6795538379772508,0.4300696498372768,0.0,0.7140229420609525,0.44211372809008975
0.3388191559906554,0.3767236627910133,0.6455388718345855,0.7252996301269263,0.2562370067966291,0.2666391878468949,0.6701796843384845,0.4463798997906734,1.0000000000000002,0.268707096676401,0.0,0.39891500237387545,0.1998244150466436
0.5314962101310229,0.3982549005571734,0.4979834744052677,0.4302813889880983,0.5823805384254122,0.9053076799536274,0.5409198358869949,0.8012383361987978,0.7047980008167478,0.30165992119161456,0.0,0.21346478508957273,0.08009190243133951
0.6193859943535721,0.24467352393359043,0.6220918316215589,0.8440422277761436,0.32865400438882664,0.503195464118375,0.32511089501893986,0.5605752240604978,0.45439219075467235,0.7445980623117396,0.0,0.793835003013522,0.1721616472933719
0.5933180418884995,0.20097329791213436,0.5788963368373614,0.40449334758191036,0.28285539198152243,0.7285859132288041,0.3186969544836721,0.44631532635630533,0.6063553766324667,0.8328967796817258,0.0,0.45933681358728934,0.2335479250240028
0.59019073323011,0.2882273383019003,0.6404322335904592,0.4903876184626764,0.3581492610200854,0.19605853507024762,0.010668148482411337,0.12814239632347357,0.5303858582801071,0.2537624574859385,0.0,0.29002078777798823,0.4734967175549296
0.42201441900237135,0.4471135447835719,0.22140698043082735,0.551348097586647,0.2584144602111962,0.3480006159407122,0.04783376596403598,0.5253604840469763,0.648858429126965,0.4462029603229114,0.0,0.10098448310909287,0.2771537080385905
0.3369050282011754,0.3509696174620931,0.4063169102968826,0.3773857427978796,0.5381096041661009,0.7406471443147339,0.1742572294008783,0.09418641682826534,0.8201599633075327,0.7564225996260271,0.0,0.8189022044555364,0.7064771406470179
0.5032395701551529,0.06365845393826408,0.6262063536423405,0.7298763944820638,0.23442913286188594,0.40316992995107437,0.5588717568124099,0.5462815471627303,0.6402291066423851,0.6030141805907188,0.0,0.43889624532650334,0.5014904620225129
0.4882175996508401,0.003804936699408401,0.5644934218056255,0.45056943994230925,0.7230017298269171,0.4388143131287875,0.0860327846860689,0.39905397695859657,0.631130394022202,0.2610490109058625,0.0,0.6156887960491175,0.8106199725523627
0.6556272635489427,0.3154649425339642,0.5087392295379738,0.4546551025011999,0.59969375034776,0.46188426433028507,0.22267621020551873,0.26500004472734284,0.40554005200113324,0.6227759345658954,0.0,0.9170789234133182,0.7884137134252543
0.3756646936763254,0.25682943126207736,0.25388309377962004,0.45716237972546503,0.648199286357015,0.5053877314546867,0.1488163278650365,0.2726848063411822,0.5117302062984415,0.5310219233806196,0.0,0.6318693036705484,0.4241144960438239
0.8298672800000865,0.37835887444237315,0.6142984203435774,0.03477537986740506,0.6888637204055963,0.675071162488397,0.29335373412472693,0.5625810732099343,0.7206512099534055,0.332974825967976,0.0,0.26859800412556284,0.4005635694156541
0.31570072816076045,0.41302581272498173,0.11461124995544214,0.6485780822948896,0.30810905152439316,0.531646764549761,0.479809724172759,0.6567924492467809,0.7808003820291618,0.3996792947349076,0.0,0.6553002818032709,0.8320306139129147
0.6078519220551288,0.3336443248147267,0.5218783627313565,0.715151791958328,0.5540325236754511,0.9235998331281546,0.4825963860781092,0.605083773057483,0.5079578908261007,0.5477893426314332,0.0,0.5181020332659318,0.18717046633042822
0.505648326944676,0.2810384471665266,0.6214378857636694,0.589510609587534,0.4345576036746366,0.4585020439586863,0.12381902215247238,0.5059268242286477,0.5573493050738167,0.7368993075996355,0.0,0.2753763060115347,0.5319842726673332
0.2221201970474855,0.44749650725782164,0.32218357320040797,0.3094842879312293,0.4243003658889557,0.7528014439555518,0.06320464544913278,0.4376069284512525,0.37236914737079657,0.6412063522155046,0.0,0.5750334119117863,0.4883561783102437
0.40761947894301886,0.3128741075110346,0.6397529087455341,0.3514073253138279,0.4666388621642379,0.3425592149411686,0.6048885222327787,0.4061019826050072,0.35293008738933423,0.4586102441178941,0.0,0.007456507616304316,0.44986824930940195
0.7736930033930491,0.2868386735995392,0.6058683821334628,0.419213036373533,0.6625689206731376,0.49927426172866063,0.3093322552086183,0.9283972031599883,0.4746237262204252,0.5933933815385641,0.0,0.1717717036660013,0.757704355123309
0.8482749448399264,0.4145133920181907,0.6290742024921571,0.5466290170169058,0.7159206440909036,0.45211134274131093,0.358552585880419,0.5631635543355862,0.4588160262089041,0.542610489505429,0.0,0.9508350185842789,0.6004037940035059
0.38023137955554365,0.3481003830194691,0.5648929137941882,0.3488216950419871,0.6873939348480422,0.42905320440093886,0.20650001251763042,0.5854694682584429,0.6568476828656493,0.6550527722088912,0.0,0.4402270630003178,0.33285795376251137
0.2600612358121607,0.3142915524941001,0.3672292318738554,0.40772119701650145,0.5236520474920607,0.33284480046606213,0.3930594766473603,0.47450258402101353,0.4819754041827881,0.26912982762219095,0.0,0.2909989156406287,0.1566897116193997
0.6009369795440209,0.37519527320920076,0.21900084347477,0.3644052143105164,0.5573202753958584,0.31637925908777575,0.09923930334749345,0.10426374620614931,0.6000181472541652,0.5832104343007835,0.0,0.35687916942449205,0.35144766610343925
0.5698099807507089,0.1709307379218581,0.2054615634900895,0.4220332558796722,0.5564501027959419,0.49027957875156647,0.3474059872580061,0.5684337903823704,0.6809853256209137,0.5818799908203206,0.0,0.5611477502182984,0.48513994823593165
0.43581140878994895,0.40577978984190644,0.6836096698367298,0.3186757511678562,0.19092775473662993,0.22074138684885847,0.5904176812179772,0.45786270867243495,0.48590020824455743,0.6790369349349485,0.0,0.2864801270016271,0.5779830554104958
0.6076092469443926,0.25963404497533205,0.5047574239023358,0.5581943569867651,0.6424519097792631,0.3542486752857653,0.42092466183231,0.5259494800806701,0.43146285445860094,0.4638295708281459,0.0,0.4818054364369874,0.6666000227261651
0.5380647197421996,0.1807703270767851,0.6028587883963937,0.7156134314036096,0.5338486362987485,0.7006022705913905,0.14922863575390224,0.558484910178747,0.49539087397544984,0.5602835090039441,0.0,0.44331764666815904,0.5738279066326123
0.6374523133831058,0.40899546675539167,0.5376622922150545,0.18366676620116815,0.73529414126443,0.1325135677437007,0.28851993264170267,0.8150334256177838,0.7177554619211559,0.4998786198668598,0.0,0.3863633184463402,0.7439784851958647
0.467192893722682,0.453983592548024,0.505303309326136,0.5049990315297308,0.5014376755431933,0.11369593989442706,0.4905356379879293,0.5653749598104212,0.5250983974404164,0.48172988298532204,0.0,0.5723104451534613,0.332908070425156
0.7984220984952668,0.4512846833039177,0.08187660064507248,0.6967785157654691,0.5531080547565488,0.5274655093603288,0.4365341207439542,0.7489514222464249,0.7935441268154715,0.5214818673984316,0.0,0.1666752613094154,0.44744648718240765
0.42126937556473143,0.11932966966166436,0.3696240283547636,0.7046386402182556,0.45920643243418446,0.38510346335408296,0.03339253436826796,0.5801533637057017,0.6515568999507908,0.41933216558221265,0.0,0.4968689813037424,0.45762935411795025
0.4765821988977237,0.47324663199199346,0.08922123042371757,0.40501471786824617,0.844760234918644,0.3371097825095962,0.14572815484000215,0.6282489708672796,0.5219510978173558,0.31528835531411636,0.0,0.491044749559644,0.537777074745899
0.4306799916415286,0.44710982787915565,0.16998720414209767,0.5614401854862692,0.30078995279250575,0.2123325745500091,0.09118893122647903,0.5977677309285325,0.44904038658312956,0.3169574027237031,0.0,0.44069311886138324,0.555745411440597
0.8174848933357557,0.27363201582867536,0.35134463404579713,0.7695624248633874,0.6737200580291596,0.5921353867456384,0.4027990024807843,0.33629512553372765,0.933138479574301,0.3891514089979805,0.0,0.20419178733265825,0.5331146592594974
0.6747719041209419,0.2494288923609771,0.2721794283674898,0.3213251236486927,0.6573233018501212,0.39210833791480104,0.2555012245628886,0.6841145856847404,0.649985108232868,0.4101433497196444,0.0,0.4352767318265205,0.07393960937549338
0.5003489988474096,0.45974538488122274,0.6635906375134798,0.3722657423162399,0.28472979938579823,0.296594147846034,0.4049356013016566,0.8057259840048716,0.6891546422883419,0.40288631092172844,0.0,0.9453904593456763,0.6097311034232429
0.3900722163283966,0.347939750015418,0.6446152466270734,0.42021186997519455,0.6943240695336677,0.42421803893838483,0.06746640664655905,0.7413927859039835,0.297785716778502,0.5627640528845896,0.0,0.33093071602522967,0.8242322609425486
0.395733472395433,0.44641453699952915,0.2604259496419699,0.7174877658965512,0.5572359479528566,0.5451939647837133,0.16872519334260447,0.8468378701075712,0.5525849661318245,0.4393448087410484,0.0,0.5710945101795483,0.35439207313570675
0.3465165690204187,0.3690820676686313,0.6160001227505646,0.40278938101487927,0.7992012560521993,0.5593305034235517,0.26101144043688246,0.4172326886127804,0.01218786041459835,0.4713068853508603,0.0,0.8498951670012244,0.4437170049873561
0.6025959086060084,0.4594453559384153,0.4100035500689572,0.40398845179776266,0.8181661532110733,0.3413537635378413,0.0866604728451028,0.6759583467979646,0.4242363799031012,0.5171925341684502,0.0,0.1964946982686774,0.4693407622662369
