Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
0.31254402756842725,0.5979427715100645,0.38396979826995314,0.5222895512205856,0.6039491795721368,0.5229412321440173,0.1898039562939698,0.8770379052206567,0.15978139282303921,0.39681826774881723,0.0,0.35615853372342543,0.35009872756452975
0.624591595260775,0.6797963035125516,0.5723166288965045,0.5667807790458333,0.44190915632046046,0.21628797060148797,0.7893468208578711,0.3681553225117318,0.22638463494484845,0.3296321978869664,0.0,0.5868011883495172,0.5037247309135057
0.5068786278072251,0.8081985420589559,0.2962787342001569,0.3172556581661863,0.3376000305875213,0.527161865872935,0.42859819916853875,0.5205403727267126,0.502790238572828,0.6916197730842367,0.0,0.07707580605124371,0.6212212678918894
0.45894281805669446,0.5806283788288553,0.5279419121097727,0.4731483744203967,0.3538827536147944,0.530267452230485,0.24658368541282902,0.4412759161735602,0.5198813401585087,0.4892392119970671,0.0,0.46824877940263965,0.29310045684328767
0.3700523913820012,0.5405162900932741,0.5482989177234491,0.3182236695561268,0.7152769430552353,0.4004340703978174,0.16988171178323339,0.5885482651362293,0.36164368291156795,0.5571595736027072,0.0,0.024477860478696885,0.41258721541416166
0.7967584195051604,0.4442906300556837,0.2592114000360114,0.6043495997105912,0.622282893665405,0.41596568916420773,0.7846695241625603,0.31778371283339313,0.26022058182935354,0.45838065499802905,0.0,0.37999198887138397,0.6454677064559762
0.5013458277068362,0.7673103732411484,0.6712034631957999,0.6055510526841826,0.6760384520910827,0.3872446861308946,0.31377698961506256,0.5692595475224915,0.3601050066053178,0.3597007910832688,0.0,0.3907200228652856,0.9423842882253443
0.4580588031508571,0.6107383992967499,0.7570875326249773,0.45447262552692236,0.6770281888904248,0.6509181156019855,0.18609325880562017,0.7962210918858044,0.4984254456493012,0.35164297499759134,0.0,0.18553156637290763,0.694980107318005
0.7159724526706838,0.5576593933612317,0.5643973127694524,0.35838527330163106,0.21382222299352915,0.4058138188665902,0.0547584762099679,0.5630663679372891,0.6995697262937406,0.5901029360140391,0.0,0.47603902380439356,0.9124844303991505
0.6207006790043936,0.6200555276132942,0.671970240368467,0.635643502056775,0.44325289816226787,0.753099757425807,0.43372834021184686,0.7283561191598182,0.5585480884999303,0.5316861783865533,0.0,0.30355735131458267,0.7617619125039473
0.3624867758093402,0.5275356019314694,0.4772492305148499,0.6553532886042074,0.3396620293396295,0.843142600189848,0.7364327270059159,0.44755464363421593,0.49478207938934465,0.9100733437157238,0.0,0.6657035986927897,0.20620482303873622
0.31171352863707114,0.7600308085120577,0.640664316914712,0.853033768112298,0.4421481550063937,0.9706534340676957,0.345989075473836,0.4677550907493333,0.18180741636808556,0.3835423514926932,0.0,0.2533448457416117,0.30807652116823936
0.3505591720964253,0.7920970878100988,0.20681315811213039,0.2727536404594999,0.5565943442582197,0.4500876854960546,0.08125128229393384,0.39387326805837386,0.5798350284335387,0.37569049175498836,0.0,0.2939302239772142,0.8647513871789586
0.5133377063911756,0.5686681180141173,0.5437452415109152,0.5601410320499516,0.5855899019557071,0.3050721895276204,0.2723269326397091,0.6898136532000438,0.6065782525781949,0.5874298769472546,0.0,0.39824449955457786,0.6150928532025521
0.5911617667386958,0.5652934306420088,0.6985305793377732,0.307181155837398,0.31853593248194945,0.45006572319345894,0.3547995655450478,0.5143853977029034,0.4955623763248727,0.5325541849887949,0.0,0.40503830720753065,0.726248807320326
0.2297139746868059,0.6517980249400948,0.2939921392652166,0.6521457786983326,0.5647603813014743,0.2630018199252072,0.805635391660572,0.36014373835522484,0.5242376910544773,0.23647276145089915,0.0,0.48122717419696376,0.5536589146597855
0.27636588787740823,0.4975127774466541,0.25840507062464413,0.34262581429081684,0.5305590385019456,0.6429031336915602,0.5401338935919482,0.6300344354238638,0.31698434100356815,0.47565883106450524,0.0,0.5168876712743034,0.18668568044570877
0.4703859270566657,0.5754623837669843,0.5715178547501545,0.5791811817275342,0.2372251120545099,0.2606113214627438,0.358707914282708,0.28307837508795375,0.6593300162839764,0.4048446750391381,0.0,0.37769118792652845,0.5961032885732916
0.20223118266359627,0.4890604139661363,0.6582087254519782,0.47872363822916963,0.4220987506274818,0.5493367133342221,0.4130885992125421,0.5691088642634923,0.48815207199774974,0.6060959360772812,0.0,0.5630662519036282,0.21783521369877956
0.2977865519089842,0.5603407650459129,0.0989258314729444,0.6439970666074923,0.5722799277622697,0.46331335943385177,0.26500935304764645,0.5603641830735788,0.39828492705291324,0.506219291249633,0.0,0.4833464876854194,0.5202162365603583
0.5043107092521516,0.4516238098957164,0.7411206681922434,0.5435737365597373,0.44072900751846555,0.7740996380980355,0.21750741509470653,0.35838174811801293,0.42999658654106393,0.49176578855148867,0.0,0.4050270606456409,0.3589593150503376
0.7663884410429851,0.48138351645331934,0.34310163261050763,0.08088884736308624,0.4041843612082858,0.3207786588184386,0.36108995745092354,0.18626204428183035,0.5963464289416216,0.3593857317962966,0.0,0.6570715166586155,0.49948494161627466
0.6771887642423052,0.6280662118651801,0.44996845925561435,0.3978879642970913,0.4480655601936927,0.33772347746486486,0.6706207131066919,0.48011066280332626,0.6767598820481358,0.3013218819947905,0.0,0.4834046062671626,0.4874294818906384
0.7017050100820279,0.7202040209347009,0.5732451053821939,0.5612566691923618,0.36558623021804837,0.7852968887421966,0.23954287619559927,0.271436179899331,0.49817138465298433,0.40412429076517553,0.0,0.7706585996805186,0.20702670042609284
0.4457155603283969,0.4899445125066606,0.6489659401908946,0.5894043983667702,0.1849711946508119,0.7713520073356309,0.2360136595936402,0.4941258075934476,0.35839645947769055,0.5580236572961569,0.0,0.48886845330417755,0.7987918754786162
0.6143093619352481,0.8030423591892362,0.7703817186235803,0.5486957075243534,0.45981919536041693,0.6517092271268597,0.49891181759817593,0.36904235746131153,0.14586152839124905,0.4296388364322514,0.0,0.5607653273711085,0.3762139264023866
0.5033892332537898,0.5036356304603711,0.4161432001377133,0.49277059037796866,0.6055080081448618,0.6886758582975506,0.3176075724488645,0.39265075519430415,0.4948267158529352,0.7422604248037944,0.0,0.519656866189835,0.5570240947066635
0.5259361756170371,0.5173278465026074,0.8242953137428275,0.4502246810049131,0.46389765510289105,0.45133807230493506,0.3871512107742755,0.45487861113294015,0.408767809497603,0.3903335051398402,0.0,0.26890988728336873,0.2498196940398445
0.4420437433996218,0.6744785641987008,0.3256263652394914,0.6578597958103884,0.7320069129953548,0.39059351172920664,0.7774339836755835,0.21699756311372642,0.5713402571671942,0.7225722013174004,0.0,0.5501581975389571,0.5881396139346728
0.3195307977574211,0.9236422099908923,0.6133792198211268,0.7072721680974516,0.6718147912071226,0.440585847649659,0.6483714574460241,0.926885910151428,0.34669684001785944,0.36978226677155857,0.0,0.3498496955997356,0.6942988489045528
0.6154746246729362,0.4391945917671052,0.5343711506410969,0.4496954409409428,0.3310974574712928,0.37817042572669124,0.406506525058134,0.28629191405293053,0.6972486063872938,0.2856508168363522,0.0,0.7438610549528945,0.7394997025217537
0.3909887196386095,0.875879608056402,0.6199325959643948,0.39865494469697316,0.479540648835139,0.45402958051150255,0.6697585097120462,0.7625565001532197,0.6854327985699666,0.4739140935079148,0.0,0.47326108991316684,0.32381702327933515
0.22015645716342438,0.9755375340945331,0.24190880430884376,0.5452006872976973,0.6390339238188916,0.6628401646396228,0.43086780737149766,0.7806637449522467,0.26202807946803147,0.6946421197586495,0.0,0.40021115700790233,0.7314794055376915
0.48793321634384434,0.5429134954728365,0.5757099600500487,0.7655988663522185,0.6399283565836857,0.5285340855425126,0.5496974879217614,0.27940470219730473,0.10701872183505351,0.2668725675739343,0.0,0.4573785942754174,0.2933439005962173
0.3440821931107717,0.6395029782396193,0.37258874685676824,0.34701318996681596,0.27712889873697155,0.41726694425753086,0.21523953726447956,0.5674909156803847,0.6074137716392369,0.6222139618760805,0.0,0.4895426158004408,0.8714301079902586
0.8714116555405432,0.7024460511679544,0.24642561736840335,0.4320409319559013,0.36069668324849036,0.6295750112583799,0.5351031757851394,0.4155042843561705,0.530381982241019,0.3174294361510376,0.0,0.6170161043123421,0.7229579811636523
0.32233551158344576,0.6365908965429234,0.2629777492944063,0.7894964418104302,0.3717994722359763,0.42052115944203405,0.4966067446512709,0.5686071264160968,0.10259182689753377,0.29438065495821175,0.0,0.4730773045527681,0.3193817459659716
0.7534866757095621,0.6764324473100052,0.2998393523500585,0.6227600867297673,0.16603756431333316,0.7247045115820562,0.7192914786998574,0.8559106912360019,0.4237803807306843,0.34466366628090295,0.0,0.5243154123656713,0.30265821461250564
0.2557333660047262,0.6665761643471608,0.9373854597816731,0.5902783259383717,0.47175070154424814,0.42109492261123826,0.4902528860398316,0.3943062377830975,0.6310150514259834,0.43967377999641577,0.0,0.13421795275566037,0.6373642792722121
0.5638074975801924,0.8324672586767008,0.726655283020439,0.5044123945987934,0.6229275197969897,0.5954302800160874,0.6846256390136768,0.5292910894476632,0.3707901187150154,0.3808237343945594,0.0,0.4409545617311911,0.7769434513207968
0.2494819883960536,0.6396542052005572,0.8728726302541379,0.4250101502258987,0.37559289842247123,0.3137483252891268,0.1846217999879609,0.5232295120483998,0.4380658362654177,0.39036857566211747,0.0,0.6382701021905135,0.4748328521656995
0.9999999999999998,0.8256985341556415,0.5593462044189428,0.5632870173136559,0.46106856880373015,0.5052274833657461,0.10362001737164507,0.5488363726528536,0.41500442912021523,0.7098279543796435,0.0,0.495999263522275,0.11232853176082808
